"id","title","link","pubDate","desc"
"HIN179","a feast of traditional forms","http://www.thehindu.com/entertainment/dance/A-feast-of-traditional-forms/article16958170.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 15:25:28 +0530","amaravathi nrityotsav featured bharatanatyam kuchipudi and gotipua among other dance forms"
"HIN180","nasa satellite spots stunning view of northern lights","http://www.thehindu.com/sci-tech/energy-and-environment/NASA-satellite-spots-stunning-view-of-northern-lights/article16958151.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 15:27:43 +0530","with the daynight band dnb of the visible infrared imaging radiometer suite viirs the suomi npp satellite acquired a view of the aurora borealis"
"HIN181","rights of the unborn","http://www.thehindu.com/entertainment/theatre/Rights-of-the-unborn/article16958122.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 15:19:46 +0530","despite its moralistic stand on abortion the all women cast of nissabdam impressed"
"HIN182","madras high court dismisses hcp as not maintainable","http://www.thehindu.com/news/national/tamil-nadu/Madras-High-Court-dismisses-HCP-as-not-maintainable/article16958115.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 15:26:56 +0530","justice vaidyanathan declined to hear a mention made by mr prakash about the election of sasikala natarajan as aiadmk general secretary"
"HIN183","malayalam cinema 2016 a flashback","http://www.thehindu.com/entertainment/movies/Malayalam-cinema-2016-a-flashback/article16958111.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 20:13:12 +0530","dominant traits that defined malayalam cinema in 2016"
"HIN184","riverside meeting","http://www.thehindu.com/entertainment/theatre/Riverside-meeting/article16953808.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Wed, 28 Dec 2016 15:21:29 +0530","indu g performed a segment from gita govindam at nepathya recently"
"HIN185","cultural collaboration","http://www.thehindu.com/entertainment/dance/Cultural-collaboration/article16958072.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 15:16:02 +0530","nations and cultures merged as australian classical jazz musicians and indian classical dancers collaborated for a concert"
"HIN186","mixing things up","http://www.thehindu.com/entertainment/music/Mixing-things-up/article16958063.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 15:11:31 +0530","dorian concept believes theres something bubbling and building here in electronic music"
"HIN187","goa stares at a dull tourist season this year end","http://www.thehindu.com/news/national/other-states/Goa-stares-at-a-dull-tourist-season-this-year-end/article16958061.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 15:13:57 +0530","goa seems to be reeling under the after effects of demonetisation as the regular week long beach parties ahead of the new year celebrations in the coastal state are yet to begin this time a much sou"
"HIN188","an instant noodle kind of actor","http://www.thehindu.com/entertainment/%E2%80%98An-instant-noodle-kind-of-actor%E2%80%99/article16958048.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 15:08:10 +0530","rishi kapoor says he is a spontaneous actor which suits todays cinema as the grammar of film making has changed"
"HIN189","driven by sahitya and swara","http://www.thehindu.com/entertainment/music/Driven-by-sahitya-and-swara/article16958037.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 15:05:52 +0530","detailed neraval and rich swarakalapanas marked anirudh venkateshs performance"
"HIN190","pakistan pm writes to swaraj wishing her speedy recovery","http://www.thehindu.com/news/international/Pakistan-PM-writes-to-Swaraj-wishing-her-speedy-recovery/article16958032.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 15:09:22 +0530","pakistan prime minister nawaz sharif has wished speedy recovery to external affairs minister sushma swaraj who underwent a kidney transplant recently according to official sources mr sharif wrote a"
"HIN191","us designates two top let leaders as global terrorists","http://www.thehindu.com/news/international/US-designates-two-top-LeT-leaders-as-%E2%80%98global-terrorists%E2%80%99/article16958025.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 14:54:05 +0530","us treasury department designated muhammad sarwar and shahid mahmood as global terrorists both the let leaders are based in pakistan"
"HIN192","japans defence minister visits yasukuni after pearl harbor","http://www.thehindu.com/news/international/Japan%E2%80%99s-Defence-Minister-visits-Yasukuni-after-Pearl-Harbor/article16958019.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 14:47:38 +0530","mr abes visit to yasukuni in december 2013 caused such an uproar that he has since instead sent gifts of money and religious ornaments"
"HIN193","woman who called michelle obama ape in heels fired from job","http://www.thehindu.com/news/international/Woman-who-called-Michelle-Obama-%E2%80%98ape-in-heels%E2%80%99-fired-from-job/article16958013.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 14:44:49 +0530","the small west virginia town of clay county had to face huge embarrassment due to ms taylors racial remark"
"HIN194","10 p c off on vacant train seats booked after chart preparation","http://www.thehindu.com/news/national/10-p.c.-off-on-vacant-train-seats-booked-after-chart-preparation/article16958007.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 14:57:39 +0530","the discount will be applicable on base fare of last ticket sold for a particular class before preparation of the first chart"
"HIN195","anil baijal appointed as delhi lt governor","http://www.thehindu.com/news/cities/Delhi/Anil-Baijal-appointed-as-Delhi-Lt.-Governor/article16957999.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 17:05:34 +0530","president pranab mukherjee is pleased to appoint anil baijal as the lieutenant governor of delhi says a rashtrapati bhavan communique the appointment follows najeeb jung s resignation from the post a"
"HIN196","should jayalalithaa s body be exhumed to know truth behind her death hc","http://www.thehindu.com/news/national/tamil-nadu/Should-Jayalalithaas-body-be-exhumed-to-know-truth-behind-her-death-HC/article16957970.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 16:12:40 +0530","bench refers pil to the chief justice to list the plea in an appropriate bench"
"HIN197","kohli ashwin rule on field lodha garners eye balls off it","http://www.thehindu.com/sport/cricket/Kohli-Ashwin-rule-on-field-Lodha-garners-eye-balls-off-it/article16957944.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 12:33:28 +0530","perhaps indian cricket does not even need a next kapil dev as it now has its first ravichandran ashwin"
"HIN198","mekong impresses","http://www.thehindu.com/sport/races/Mekong-impresses/article16957940.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 12:22:53 +0530","mekong delta and franz ferdinand impressed when the horses were exercised here on thursday dec 29 inner sand600m fashionable gait t s jodha 39 moved freely 800m 2 y os hudson pereira cher"
"HIN199","hall of famer excels","http://www.thehindu.com/sport/races/Hall-Of-Famer-excels/article16957937.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 12:13:33 +0530","hall of famer intrepid warrior rum runner and sterling role excelled when the horses were exercised here on thursday morning dec 29 inner sand 1 000m royal sceptre mark 1 7 600 40 5 in fine"
"HIN200","in address to nation pm may spell out steps to ease cash flow","http://www.thehindu.com/news/national/In-address-to-nation-PM-may-spell-out-steps-to-ease-cash-flow/article16957935.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 19:02:47 +0530","prime minister narendra modi will address the nation on saturday when he is expected to spell out the road map ahead after the expiry of the 50 day period of depositing demonetised notes on friday th"
"HIN201","smith century before storm hits pakistan test","http://www.thehindu.com/sport/cricket/Smith-century-before-storm-hits-Pakistan-Test/article16957917.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 11:03:36 +0530","the umpires took the players from the field for deteriorating light just before a storm lashed mcg"
"HIN202","wage payment through banks ordinance gets president s nod","http://www.thehindu.com/news/national/Wage-payment-through-banks-ordinance-gets-Presidents-nod/article16957912.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 17:08:21 +0530","ordinance empowers centre or state governments to specify industries or establishments where wage payments can be made mandatory through the banking system"
"HIN203","delhi lawyer arrested for illegally exchanging rs 60 cr of junked notes","http://www.thehindu.com/news/national/Delhi-lawyer-arrested-for-illegally-exchanging-Rs.-60-cr.-of-junked-notes/article16957908.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 14:03:35 +0530","earlier the investigating agencies had seized rs 13 5 crore in cash from his premises"
"HIN204","v k sasikala from soul sister to party leader","http://www.thehindu.com/news/national/tamil-nadu/V.K.-Sasikala-From-soul-sister-to-party-leader/article16957898.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 11:29:08 +0530","a few days after ms jayalalithaas death wall posters began to appear all over chennai and in parts of tamil nadu projecting sasikala as the next in line leader in the aiadmk"
"HIN205","whats inside","http://www.thehindu.com/books/What%E2%80%99s-inside/article16953638.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Wed, 28 Dec 2016 12:43:22 +0530","the dark sidea collection of short stories that discuss the political and social scenario in india siraajunnisa t d ramakrishnan rs 80the words have itcollection of malayalam proverbs and usages t"
"HIN206","high five","http://www.thehindu.com/entertainment/movies/High-five/article16953823.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Wed, 28 Dec 2016 15:22:51 +0530","into the wild not everyones cup of tea being a person who loves solo travel this film has inspired me a lot its scenic locations and amazing dialogues stand out forrest gump a truly inspirational"
"HIN207","sensex recovers on f o expiry","http://www.thehindu.com/business/markets/Sensex-recovers-on-FO-expiry/article16957889.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 10:26:46 +0530","market benchmark sensex went up by about 39 points in early trade on thursday on selective buying amid expiry of december futures and options f amp o contracts even as asian cues remained mixed cov"
"HIN208","on the beat of kunchan nambiar","http://www.thehindu.com/entertainment/music/On-the-beat-of-Kunchan-Nambiar/article16953705.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Wed, 28 Dec 2016 13:43:50 +0530","it is much more than just another music album the genius of kunchan nambiar is an exploration of rare talas that nambiar had used in ottanthullal many of the talas that were considered extinct hav"
"HIN209","debbie reynolds a life in pictures","http://www.thehindu.com/entertainment/movies/Debbie-Reynolds-A-life-in-pictures/article16957887.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 16:07:50 +0530","a day after her daughter and star carrie fisher died hollywood royalty debie reynolds passed away the singin in the rain star shot to fame early and remained there for a long time"
"HIN210","exploring new idioms","http://www.thehindu.com/entertainment/dance/Exploring-new-idioms/article16953755.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Wed, 28 Dec 2016 14:36:47 +0530","mohiniyattam danseuse methil devika continues to innovate and finds a new connect with music thus expanding her horizon"
"HIN211","rupee recoups against dollar","http://www.thehindu.com/business/markets/Rupee-recoups-against-dollar/article16957877.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 10:03:05 +0530","i after wednesdays weakness the rupee staged a mild recovery of 8 paise to 68 16 against the dollar at the forex market following fresh selling of the us currency by banks and exporters forex dealer"
"HIN212","melodies of mollywood","http://www.thehindu.com/entertainment/music/Melodies-of-Mollywood/article16957965.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 20:15:34 +0530","songs from malayalam movies that rocked the charts in 2016"
"HIN213","severe fog delays flight movement in bengaluru","http://www.thehindu.com/news/cities/bangalore/Severe-fog-delays-flight-movement-in-Bengaluru/article16957870.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 09:48:59 +0530","this is the second time in the past one week that fog has led to so many delays at kia"
"HIN214","miltants attack security forces in kashmir","http://www.thehindu.com/news/national/Miltants-attack-security-forces-in-Kashmir/article16957868.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 13:54:59 +0530",""
"HIN215","v k sasikala appointed as aiadmk general secretary","http://www.thehindu.com/news/national/tamil-nadu/V.K.-Sasikala-appointed-as-AIADMK-general-secretary/article16957866.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 16:56:20 +0530","resolution passed at general council meeting says that until the formal election process is completed she will hold all powers that come with the post"
"HIN216","deepa jayakumar asks aiadmk cadres to remain calm","http://www.thehindu.com/news/national/tamil-nadu/Deepa-Jayakumar-asks-AIADMK-cadres-to-remain-calm/article16957863.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 09:17:15 +0530","deepa jayakumar niece of late tamil nadu chief minister jayalalithaa on thursday issued a statement asking the aiadmk cadres not to erect banners and cut outs for her she also requested the cadres"
"HIN217","controversies that rocked the sports world","http://www.thehindu.com/sport/Controversies-that-rocked-the-sports-world/article16957847.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 08:40:40 +0530","major controversies played their part to mar sportspersons and officials"
"HIN218","debbie reynolds mother of carrie fisher passes away","http://www.thehindu.com/news/international/Debbie-Reynolds-mother-of-Carrie-Fisher-passes-away/article16957844.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 08:07:14 +0530","reynolds and fisher were featured together in the hbo documentary bright lights scheduled for release in 2017"
"HIN219","hc wraps up 2016 with hearing of criminal appeals before cj","http://www.thehindu.com/news/national/tamil-nadu/HC-wraps-up-2016-with-hearing-of-criminal-appeals-before-CJ/article16957842.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 07:53:14 +0530","as has been happening every year since its inauguration on july 24 2004 this year too turned out to be eventful for the madras high court bench here however an event unique to 2016 was the hearing"
"HIN220","sap a letdown say cane farmers","http://www.thehindu.com/news/national/tamil-nadu/SAP-a-letdown-say-cane-farmers/article16957840.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 09:52:26 +0530","question the governments silence over 1 500 crore arrears owed by sugar mills"
"HIN221","stop work on kudankulam units ngo","http://www.thehindu.com/news/national/tamil-nadu/Stop-work-on-Kudankulam-units-NGO/article16957838.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 07:49:53 +0530","says the atomic energy regulatory board has violated its own norms on plant siting"
"HIN222","powerful coterie at work in the state says chidambaram","http://www.thehindu.com/news/national/tamil-nadu/Powerful-coterie-at-work-in-the-State-says-Chidambaram/article16957836.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 07:48:45 +0530","the group was carrying out its business with government protection"
"HIN223","two pronged strategy to protectgirl students women in karaikal","http://www.thehindu.com/news/cities/puducherry/Two-pronged-strategy-to-protectgirl-students-women-in-Karaikal/article16957829.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 07:31:20 +0530","empowerment of women key to development says police official"
"HIN224","ugd project to cover omitted areas","http://www.thehindu.com/news/cities/Tiruchirapalli/UGD-project-to-cover-omitted-areas/article16957826.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 07:27:39 +0530","tenders are likely to be floated for the rs 439 21 crore project"
"HIN225","efforts to train more sportspersons","http://www.thehindu.com/news/cities/Tiruchirapalli/Efforts-to-train-more-sportspersons/article16957825.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 07:23:56 +0530","minister for school education sports and youth affairs k pandiarajan on wednesday said that the state government would devise a new strategy to prepare sportsmen for taking part in international ev"
"HIN226","hanumanth jayanthi celebrated","http://www.thehindu.com/news/cities/Tiruchirapalli/Hanumanth-Jayanthi-celebrated/article16957823.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 07:22:41 +0530","a large number of devotees offered worship to sri anjaneyar at the temple at kallukuzhi in the city on the occasion of sri hanumanth jayanthi on wednesday the celebrations commenced with special abhi"
"HIN227","farmers and farm labourers stage agitation","http://www.thehindu.com/news/cities/Tiruchirapalli/Farmers-and-farm-labourers-stage-agitation/article16957821.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 07:21:47 +0530","declare tn as a drought hit state"
"HIN228","encroachments on highway removed","http://www.thehindu.com/news/cities/Coimbatore/Encroachments-on-highway-removed/article16957811.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 07:15:30 +0530","the state highways department removed encroachments at devarshola bazaar village on the road connecting udhagamandalam town to kaikatty and manjoor on wednesday the highway connects around 30 small"
"HIN229","health awareness campaign for sri lankan repatriates held","http://www.thehindu.com/news/cities/Coimbatore/Health-awareness-campaign-for-Sri-Lankan-repatriates-held/article16957810.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 07:14:56 +0530","an awareness campaign was conducted for around 100 sri lankan repatriates from selvip nagar near katteri village the campaign was primarily targeted at raising health and nutrition levels among wom"
"HIN230","woman dies of suspected h1n1","http://www.thehindu.com/news/cities/Coimbatore/Woman-dies-of-suspected-H1N1/article16957809.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 07:14:23 +0530","in what appears to be a suspected case of a h1n1 influenza a 36 year old woman from thillai nagar in kovaipudur died at coimbatore medical college hospital cmch on wednesday cmch dean a edw"
"HIN231","health department intensifies drive against dengue","http://www.thehindu.com/news/cities/Coimbatore/Health-Department-intensifies-drive-against-dengue/article16957808.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 07:13:52 +0530","the health department has intensified preventive measures in areas where dengue cases have been reported in the city according to health department officials cases being reported within the distric"
"HIN232","ht line towers reduce width of 100 feet road","http://www.thehindu.com/news/cities/Coimbatore/HT-line-towers-reduce-width-of-100-Feet-Road/article16957807.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 07:12:55 +0530","erection of towers and construction of platforms come in for criticism"
"HIN233","overcharging tasmac outlets make tipplers edgy","http://www.thehindu.com/news/cities/chennai/Overcharging-TASMAC-outlets-make-tipplers-edgy/article16957805.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 07:06:03 +0530","profit netted by selling above mrp could be as high as 1 5 lakh a day analyst"
"HIN234","top 10 world events in 2016","http://www.thehindu.com/news/international/article16957802.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 11:33:34 +0530","2016 witnessed a number of geopolitically significant happenings from a democratic shakeup in myanmar to a messy divorce in the european union the hindu s international affairs editor stanly johny and deputy editor sriram lakshman list the top ten global events that look to reshape the year ahead"
"HIN235","turkey russia discuss syria ceasefire","http://www.thehindu.com/news/international/Turkey-Russia-discuss-Syria-ceasefire/article16956635.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 03:31:40 +0530","turkey and russia are discussing a broader syrian ceasefire after brokering the deal that evacuated rebel held eastern aleppo syrian opposition factions said on wednesday all previous attempts at e"
"HIN236","five dead in attack in china s xinjiang","http://www.thehindu.com/news/international/Five-dead-in-attack-in-Chinas-Xinjiang/article16956631.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 03:13:26 +0530","attackers drove a car into a government building in china s unruly far western region of xinjiang on wednesday and set off an explosive device killing one person while all four of the attackers were"
"HIN237","rahuls posers to centre","http://www.thehindu.com/news/national/Rahul%E2%80%99s-posers-to-Centre/article16956614.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 02:30:43 +0530","congress vice president rahul gandhi posed several questions to the government on demonetisation and its fallout at a press meet here on wednesday how much black money has been unearthed since nove"
"HIN238","62 injured as sealdah ajmer express goes off the rails near kanpur","http://www.thehindu.com/news/national/other-states/62-injured-as-Sealdah-Ajmer-Express-goes-off-the-rails-near-Kanpur/article16956610.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 02:22:15 +0530","cause yet to be ascertained no casualties reported"
"HIN239","cable tv digitisation deadline extended","http://www.thehindu.com/news/national/tamil-nadu/Cable-TV-digitisation-deadline-extended/article16956604.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 02:18:03 +0530","the ministry of information and broadcasting has extended the deadline for cable television to move to a digital addressable system das to march 31 2017 from december 31 2016 for phase iv areas"
"HIN240","when too much of wikipedia is not a good thing","http://www.thehindu.com/sci-tech/health/When-too-much-of-Wikipedia-is-not-a-good-thing/article16956598.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 09:53:11 +0530","a routine search grew into an unhealthy internet based dependency and landed man at nimhans"
"HIN241","sp and bjp swear by parivartan","http://www.thehindu.com/news/national/other-states/SP-and-BJP-swear-by-parivartan/article16956592.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 02:11:09 +0530","the country may be looking for change in small currency notes but a change of another kind seems to be dominating the poll vocabulary in uttar pradesh two books from opposite political camps th"
"HIN242","aibea seeks probe into cash seizures","http://www.thehindu.com/news/national/AIBEA-seeks-probe-into-cash-seizures/article16956586.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 02:05:26 +0530","the all india bank employees association aibea has urged the centre to order a cbi probe to find out how bundles of new currency notes were found in possession of influential people even as the p"
"HIN243","deploy more pos machines naidu","http://www.thehindu.com/news/national/Deploy-more-PoS-machines-Naidu/article16956582.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 02:04:24 +0530","the 13 member sub committee on digitisation of the economy will submit its interim report to the centre within a week in an informal interaction with the media here on wednesday andhra pradesh chie"
"HIN244","akhilesh is his own man builds a following","http://www.thehindu.com/news/national/other-states/Akhilesh-is-his-own-man-builds-a-following/article16956571.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 17:58:02 +0530","for the samajwadi party it has been a turbulent year with the yadav family feud spilling onto the streets just months ahead of the uttar pradesh assembly elections but the partys big positive has"
"HIN245","bengal mint staff refuse to work overtime","http://www.thehindu.com/news/national/Bengal-mint-staff-refuse-to-work-overtime/article16956563.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 02:00:04 +0530","employees of the currency printing press located at salboni in west bengals paschim medinipur district have refused to do overtime until a few days ago at the request of the management they had b"
"HIN246","ccea approves road project for maoist areas","http://www.thehindu.com/news/national/CCEA-approves-road-project-for-Maoist-areas/article16956556.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 01:58:02 +0530","the cabinet committee on economic affairs on wednesday approved a 11 700 crore project to improve rural road connectivity in the worst affected left wing extremism lwe districts the scheme named"
"HIN247","centre calls for internet jammers in school buses","http://www.thehindu.com/news/national/Centre-calls-for-Internet-jammers-in-school-buses/article16956522.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 01:47:39 +0530","the idea is to prevent easy access of porn by adults in charge of children"
"HIN248","33 per cent rise in derailments","http://www.thehindu.com/news/national/33-per-cent-rise-in-derailments/article16956518.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 09:38:15 +0530","there has been a 33 per cent rise in the number of train derailments this fiscal compared to the previous year we have been able to reduce unmanned level crossing accidents to an extent however acc"
"HIN249","an exclusive prerogative","http://www.thehindu.com/society/faith/An-exclusive-prerogative/article16956514.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 01:44:22 +0530","according to the pancharatra agama para vaikunta vyuha parkadal vibhava incarnations archa deities in temples and antaryami indweller in all aspects of creation are believed to be manife"
"HIN250","self discipline keeps centenarian aileni kanakamma fit even today","http://www.thehindu.com/news/national/telangana/Self-discipline-keeps-centenarian-Aileni-Kanakamma-fit-even-today/article16956150.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 00:44:16 +0530","she lived a full length of life attaining the age of 105 years and still active leading a normal life attending to her daily chores by herself meet aileni kanakamma who is an example for self disc"
"HIN251","union minister to inaugurate rail infrastructure at secunderabad","http://www.thehindu.com/news/cities/Hyderabad/Union-Minister-to-inaugurate-rail-infrastructure-at-Secunderabad/article16956113.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 00:41:28 +0530","hyderabad union minister for railways suresh prabhakar prabhu will launch newly developed rail infrastructure at secunderabad railway station on december 29 among the ministers priorities will be t"
"HIN252","municipal building tribunal to be constituted","http://www.thehindu.com/news/cities/Hyderabad/Municipal-building-tribunal-to-be-constituted/article16956096.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 00:40:11 +0530","the move is to check unauthorised constructions in the ghmc area"
"HIN253","railway minister to launch dmu to morthad","http://www.thehindu.com/news/national/telangana/Railway-Minister-to-launch-DMU-to-Morthad/article16956074.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 00:36:39 +0530","after 24 years of wait the people of the district will have a regular train up to morthad mandal headquarters in the peddapally nizamabad rail route from the new year railway minister suresh prabhu w"
"HIN254","bansal suicide cbi dig sanjiv gautam repatriated to cadre","http://www.thehindu.com/news/cities/Delhi/Bansal-suicide-CBI-DIG-Sanjiv-Gautam-repatriated-to-cadre/article16956503.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 01:35:48 +0530","cbi dig sanjiv gautam accused by former director general corporate affairs b k bansal in his suicide letter of torturing him and his family was on wednesday repatriated to his parent cadre of c"
"HIN255","new parking lot to come up in rajendra nagar","http://www.thehindu.com/news/cities/Delhi/New-parking-lot-to-come-up-in-Rajendra-Nagar/article16956502.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication","Thu, 29 Dec 2016 01:34:54 +0530","parking for visitors to the busy rajendra nagar will be eased with a new facility being planned by the north delhi municipal corporation multi level parkingrajendra nagar councillor rajesh bhatia t"
